Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	GEO Series	GEO Sample	PMID	Biosample ID	biosample_strain	biosample_genotype	reference_sequence	project_name	condition_name	strain_description	base_media	carbon_source	nitrogen_source	aerobicity	supplement	temperature	pH	growth_phase	OD	co_culture	time	host_plant	host_genotype	infiltration_agent	inoculation_time (h post infiltration)	sample_time (h post inoculation)	additional_notes
SRX3159026	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003742	SRP117027	PRJNA401856	401856	SRS2490350	SAMN07604199	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459357	GSE103441	GSM2771389	29531038	7604199	Pto			immunity_isolated	WT_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159027	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003743	SRP117027	PRJNA401856	401856	SRS2490351	SAMN07604198	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459358	GSE103441	GSM2771390	29531038	7604198	Pto			immunity_isolated	WT_npr1	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	npr1-1		24	6	
SRX3159000	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003744	SRP117027	PRJNA401856	401856	SRS2490324	SAMN07604197	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459331	GSE103441	GSM2771391	29531038	7604197	Pto			immunity_isolated	WT_DE	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	dde2-2 ein2-1		24	6	
SRX3159001	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003745	SRP117027	PRJNA401856	401856	SRS2490325	SAMN07604196	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459332	GSE103441	GSM2771392	29531038	7604196	Pto			immunity_isolated	WT_DEPS	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	dde2-2 ein2-1 pad4-1 sid2-2		24	6	
SRX3159028	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003746	SRP117027	PRJNA401856	401856	SRS2490352	SAMN07604195	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459359	GSE103441	GSM2771393	29531038	7604195	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159029	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003747	SRP117027	PRJNA401856	401856	SRS2490353	SAMN07604194	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459360	GSE103441	GSM2771394	29531038	7604194	Pto-AvrRpt2			immunity_isolated	AvrRpt2_npr1	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	npr1-1		24	6	
SRX3159030	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003748	SRP117027	PRJNA401856	401856	SRS2490354	SAMN07604193	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459361	GSE103441	GSM2771395	29531038	7604193	Pto-AvrRpt2			immunity_isolated	AvrRpt2_DE	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	dde2-2 ein2-1		24	6	
SRX3159031	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003749	SRP117027	PRJNA401856	401856	SRS2490355	SAMN07604192	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459362	GSE103441	GSM2771396	29531038	7604192	Pto-AvrRpt2			immunity_isolated	AvrRpt2_DEPS	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	dde2-2 ein2-1 pad4-1 sid2-2		24	6	
SRX3159032	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003750	SRP117027	PRJNA401856	401856	SRS2490356	SAMN07604182	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459363	GSE103441	GSM2771397	29531038	7604182	Pto			immunity_isolated	WT_WT_mock	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	Water	24	6	
SRX3159033	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003751	SRP117027	PRJNA401856	401856	SRS2490357	SAMN07604181	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459364	GSE103441	GSM2771398	29531038	7604181	Pto			immunity_isolated	WT_WT_flg22	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	flg22	24	6	
SRX3159034	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003752	SRP117027	PRJNA401856	401856	SRS2490358	SAMN07604180	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459365	GSE103441	GSM2771399	29531038	7604180	Pto			immunity_isolated	WT_WT_mock	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	Water	24	6	
SRX3159035	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003753	SRP117027	PRJNA401856	401856	SRS2490359	SAMN07604179	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459366	GSE103441	GSM2771400	29531038	7604179	Pto			immunity_isolated	WT_WT_flg22	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	flg22	24	6	
SRX3159036	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003754	SRP117027	PRJNA401856	401856	SRS2490360	SAMN07604178	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459367	GSE103441	GSM2771401	29531038	7604178	Pto			immunity_isolated	WT_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159037	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003755	SRP117027	PRJNA401856	401856	SRS2490361	SAMN07604177	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459368	GSE103441	GSM2771402	29531038	7604177	Pto			immunity_isolated	WT_SP	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	sid2-1 pmr4-1		24	6	
SRX3159038	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003756	SRP117027	PRJNA401856	401856	SRS2490362	SAMN07604176	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459369	GSE103441	GSM2771403	29531038	7604176	Pto			immunity_isolated	WT_b2b3	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	cyp79b2 cyp79b3		24	6	
SRX3159039	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003757	SRP117027	PRJNA401856	401856	SRS2490363	SAMN07604175	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459370	GSE103441	GSM2771404	29531038	7604175	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159040	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003758	SRP117027	PRJNA401856	401856	SRS2490364	SAMN07604174	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459371	GSE103441	GSM2771405	29531038	7604174	Pto-AvrRpt2			immunity_isolated	AvrRpt2_SP	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	sid2-1 pmr4-1		24	6	
SRX3159041	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003759	SRP117027	PRJNA401856	401856	SRS2490365	SAMN07604173	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459372	GSE103441	GSM2771406	29531038	7604173	Pto-AvrRpt2			immunity_isolated	AvrRpt2_b2b3	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	cyp79b2 cyp79b3		24	6	
SRX3159042	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003760	SRP117027	PRJNA401856	401856	SRS2490366	SAMN07604229	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459373	GSE103441	GSM2771407	29531038	7604229	Pto			immunity_isolated	WT_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159043	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003761	SRP117027	PRJNA401856	401856	SRS2490367	SAMN07604226	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459374	GSE103441	GSM2771408	29531038	7604226	Pto			immunity_isolated	WT_SP	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	sid2-1 pmr4-1		24	6	
SRX3159044	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003762	SRP117027	PRJNA401856	401856	SRS2490368	SAMN07604225	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459375	GSE103441	GSM2771409	29531038	7604225	Pto			immunity_isolated	WT_b2b3	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	cyp79b2 cyp79b3		24	6	
SRX3159045	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003763	SRP117027	PRJNA401856	401856	SRS2490369	SAMN07604224	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459376	GSE103441	GSM2771410	29531038	7604224	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159046	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003764	SRP117027	PRJNA401856	401856	SRS2490370	SAMN07604085	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459377	GSE103441	GSM2771411	29531038	7604085	Pto-AvrRpt2			immunity_isolated	AvrRpt2_SP	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	sid2-1 pmr4-1		24	6	
SRX3159047	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003765	SRP117027	PRJNA401856	401856	SRS2490371	SAMN07604132	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459378	GSE103441	GSM2771412	29531038	7604132	Pto-AvrRpt2			immunity_isolated	AvrRpt2_b2b3	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	cyp79b2 cyp79b3		24	6	
SRX3159048	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003766	SRP117027	PRJNA401856	401856	SRS2490372	SAMN07604228	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459379	GSE103441	GSM2771413	29531038	7604228	Pto			immunity_isolated	WT_WT	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159049	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003767	SRP117027	PRJNA401856	401856	SRS2490373	SAMN07604227	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459380	GSE103441	GSM2771414	29531038	7604227	Pto			immunity_isolated	WT_sid2	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	sid2-2		24	6	
SRX3159050	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003768	SRP117027	PRJNA401856	401856	SRS2490375	SAMN07604131	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459381	GSE103441	GSM2771415	29531038	7604131	Pto			immunity_isolated	WT_pad4	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	pad4-1		24	6	
SRX3159051	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003769	SRP117027	PRJNA401856	401856	SRS2490374	SAMN07604130	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459382	GSE103441	GSM2771416	29531038	7604130	Pto			immunity_isolated	WT_PS	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	pad4-1 sid2-2		24	6	
SRX3159052	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003770	SRP117027	PRJNA401856	401856	SRS2490377	SAMN07604129	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459383	GSE103441	GSM2771417	29531038	7604129	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159053	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003771	SRP117027	PRJNA401856	401856	SRS2490376	SAMN07604128	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459384	GSE103441	GSM2771418	29531038	7604128	Pto-AvrRpt2			immunity_isolated	AvrRpt2_sid2	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	sid2-2		24	6	
SRX3159054	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003772	SRP117027	PRJNA401856	401856	SRS2490379	SAMN07604127	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459385	GSE103441	GSM2771419	29531038	7604127	Pto-AvrRpt2			immunity_isolated	AvrRpt2_pad4	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	pad4-1		24	6	
SRX3159055	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003773	SRP117027	PRJNA401856	401856	SRS2490378	SAMN07604126	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459386	GSE103441	GSM2771420	29531038	7604126	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159056	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003774	SRP117027	PRJNA401856	401856	SRS2490380	SAMN07604125	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459387	GSE103441	GSM2771421	29531038	7604125	Pto-AvrRpt2			immunity_isolated	AvrRpt2_npr1	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	npr1-1		24	6	
SRX3159057	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003775	SRP117027	PRJNA401856	401856	SRS2490381	SAMN07604124	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459388	GSE103441	GSM2771422	29531038	7604124	Pto-AvrRpt2			immunity_isolated	AvrRpt2_DE	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	dde2-2 ein2-1		24	6	
SRX3159058	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003776	SRP117027	PRJNA401856	401856	SRS2490382	SAMN07604123	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459389	GSE103441	GSM2771423	29531038	7604123	Pto-AvrRpt2			immunity_isolated	AvrRpt2_DEPS	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	dde2-2 ein2-1 pad4-1 sid2-2		24	6	
SRX3159059	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003777	SRP117027	PRJNA401856	401856	SRS2490383	SAMN07604122	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459390	GSE103441	GSM2771424	29531038	7604122	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159060	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003778	SRP117027	PRJNA401856	401856	SRS2490384	SAMN07604121	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459391	GSE103441	GSM2771425	29531038	7604121	Pto-AvrRpt2			immunity_isolated	AvrRpt2_RR	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	rpm1-3 rps2-101C		24	6	
SRX3159061	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003779	SRP117027	PRJNA401856	401856	SRS2490385	SAMN07604120	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459392	GSE103441	GSM2771426	29531038	7604120	Pto-AvrRpt2			immunity_isolated	AvrRpt2_WT	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0		24	6	
SRX3159062	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003780	SRP117027	PRJNA401856	401856	SRS2490386	SAMN07604119	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459393	GSE103441	GSM2771427	29531038	7604119	Pto			immunity_isolated	AvrRpt2_RR	DC3000-AvrRpt2	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	rpm1-3 rps2-101C		24	6	
SRX3159063	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003781	SRP117027	PRJNA401856	401856	SRS2490389	SAMN07604118	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459394	GSE103441	GSM2771428	29531038	7604118	Pto			immunity_isolated	WT_WT_mock	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	Water	24	6	
SRX3159064	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003782	SRP117027	PRJNA401856	401856	SRS2490387	SAMN07604117	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459395	GSE103441	GSM2771429	29531038	7604117	Pto			immunity_isolated	WT_WT_flg22	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	flg22	24	6	
SRX3159065	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003783	SRP117027	PRJNA401856	401856	SRS2490388	SAMN07604116	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459396	GSE103441	GSM2771430	29531038	7604116	Pto			immunity_isolated	WT_WT_chitin	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	chitin	24	6	
SRX3159066	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003784	SRP117027	PRJNA401856	401856	SRS2490390	SAMN07604115	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459397	GSE103441	GSM2771431	29531038	7604115	Pto			immunity_isolated	WT_WT_SA	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	SA	24	6	
SRX3159067	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003785	SRP117027	PRJNA401856	401856	SRS2490391	SAMN07604114	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459398	GSE103441	GSM2771432	29531038	7604114	Pto			immunity_isolated	WT_WT_mock	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	Water	24	6	
SRX3159068	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003786	SRP117027	PRJNA401856	401856	SRS2490392	SAMN07604113	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459399	GSE103441	GSM2771433	29531038	7604113	Pto			immunity_isolated	WT_WT_flg22	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	flg22	24	6	
SRX3159069	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003787	SRP117027	PRJNA401856	401856	SRS2490394	SAMN07604112	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459400	GSE103441	GSM2771434	29531038	7604112	Pto			immunity_isolated	WT_WT_chitin	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	chitin	24	6	
SRX3159070	2/27/18 16:49	223283	Pseudomonas syringae pv. tomato str. DC3000	251701	1236	223283	Pseudomonas syringae group genomosp. 3	SINGLE	ILLUMINA	Illumina HiSeq 3000	SRR6003788	SRP117027	PRJNA401856	401856	SRS2490395	SAMN07604111	SRA605255	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	4459401	GSE103441	GSM2771435	29531038	7604111	Pto			immunity_isolated	WT_WT_SA	DC3000	King's B	Glycerol		TRUE		28	6.9		0.5			Arabidopsis thaliana	Col-0	SA	24	6	
